what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1343181656255
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1343181657739
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343181665068
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343181679303
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1343181679381
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343181685444
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343181688835
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1343181688851
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343181691179
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343181691194
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343181691257
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343181744698
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343181749979
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343182388516
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343182389375
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343182394001
